Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2613087,2023-05-31,North Carolina,Fayetteville,700 block of Rembrandt Dr,2,2,0,0,2
2614353,2023-05-31,Ohio,Cleveland,400 block of E 123rd St,1,3,0,0,0
2614735,2023-06-02,Texas,San Antonio,5100 block of Eisenhauer Rd,1,3,0,0,0
2615518,2023-06-02,Tennessee,Memphis,4600 block of Mill Stream Dr,0,4,0,0,0
2615941,2023-06-03,Oregon,Portland,NE Webster St and NE 55th Ave,0,4,0,0,0
2616439,2023-06-04,Texas,Sunnyvale,201 Planters Rd,1,4,0,0,1
2615978,2023-06-04,Illinois,Chicago,4800 block of W Iowa St,1,6,0,0,0
2616015,2023-06-04,Missouri,Columbia,2600 block of Oakbrook Dr,2,4,0,0,0
2616034,2023-06-04,Florida,Pensacola,Cresent Dr,1,4,0,0,0
2617560,2023-06-05,Mississippi,Jackson,440 N Mill St,0,5,0,0,0
2618358,2023-06-06,Virginia,Richmond,6 N Laurel St,2,5,0,0,1
2619908,2023-06-07,California,Sacramento,1600 block of Grand Ave,0,7,0,0,0
2620695,2023-06-08,South Carolina,North Charleston,4106 Dorchester Rd,1,3,0,0,0
2621241,2023-06-09,California,San Francisco,24th St and Treat Ave,0,9,0,0,1
2621359,2023-06-09,Pennsylvania,Jeannette,815 Lowry Ave,1,4,0,0,0
2621640,2023-06-10,Illinois,Oak Park,900 block of Madison St,0,4,0,0,0
2622344,2023-06-10,Washington,Benton City,2500 block of N Willard Ave,1,5,0,0,2
2621754,2023-06-10,Mississippi,Hattiesburg,6100 block of US-49,0,4,0,0,0
2622484,2023-06-11,Texas,Crosby,12028 Crosby-Lynchburg  Rd,1,4,0,0,0
2622140,2023-06-11,Illinois,Champaign,1000 block of N 6th St,0,4,0,0,0
2622547,2023-06-11,Maryland,Annapolis,1004 Paddington Pl,3,3,0,0,1
2622008,2023-06-11,Texas,Houston,6003 Richmond Ave,0,6,0,0,1
2668127,2023-06-11,Louisiana,Labadieville,3006 LA-1,0,7,0,0,1
2622062,2023-06-11,California,Antioch,3300 block of Sunset Ln,1,6,0,0,0
2622044,2023-06-11,New York,Syracuse,100 block of Davis St,0,4,0,0,3
2623809,2023-06-13,Colorado,Denver,2000 block of Market St,0,9,0,1,2
2625182,2023-06-13,Ohio,Cincinnati,2300 block of Harrison Ave,0,4,0,0,0
2625603,2023-06-14,Oklahoma,Tulsa,S Harvard Ave and E 31st St,1,3,0,0,1
2625636,2023-06-15,South Carolina,Greenville,Channel Dr,0,4,0,0,0
2626402,2023-06-15,Tennessee,Sequatchie,246 Pine St,5,1,1,0,0
2625892,2023-06-15,Ohio,New Richmond,1965 Laurel Lindale Rd,3,1,0,0,1
2627013,2023-06-16,New Jersey,Clifton,39 Harding Ave,0,4,0,0,0
2627283,2023-06-16,California,Carson,1500 block of E Abila St,0,8,0,0,0
2626827,2023-06-16,Maryland,Baltimore,E Cold Spring Ln and York Rd,0,6,0,0,0
2627254,2023-06-17,Illinois,Chicago,1900 block of N Stockton Dr,0,5,0,0,0
2627729,2023-06-17,Pennsylvania,Philadelphia,1700 block of Ringgold St,0,5,0,0,0
2627193,2023-06-17,Wisconsin,La Crosse,116 3rd St S,0,7,0,0,1
2627418,2023-06-17,North Carolina,Charlotte,6432 E Independence Blvd,1,3,0,0,1
2627199,2023-06-17,Indiana,Indianapolis,W 34th St and Moller Rd,0,4,0,0,0
2629270,2023-06-17,Louisiana,Alexandria,3323 Willow Glen River Rd,1,3,0,0,0
2627958,2023-06-17,Washington,Quincy,754 Silica Rd NW,2,2,0,1,1
2630156,2023-06-17,Ohio,Cleveland,11921 Miles Ave,0,4,0,0,0
2627442,2023-06-17,North Carolina,Winston Salem (Winston-salem),800 block of Utah Dr,0,4,0,0,0
2628083,2023-06-18,Missouri,Saint Louis,1409 Washington Ave,1,9,0,0,0
2628072,2023-06-18,Illinois,Willowbrook,10S622 Kingery Hwy,1,22,0,0,0
2629211,2023-06-18,Idaho,Kellogg,525 W Cameron Ave,4,0,0,0,1
2629196,2023-06-18,North Carolina,Greenville,1100 block of W Sixth St,1,5,0,0,0
2628104,2023-06-18,Illinois,Chicago,5400 block of W Crystal St,1,3,0,0,0
2628094,2023-06-18,Georgia,Decatur,4525 Glenwood Rd,0,5,0,0,0
2629262,2023-06-18,Michigan,Detroit,12000 block of Roselawn St,0,4,0,0,0
2628950,2023-06-18,Illinois,Chicago,9900 block of S Princeton Ave,2,3,0,0,0
2629821,2023-06-19,Illinois,Chicago,3200 block of W 79th St,1,3,0,0,0
2629745,2023-06-19,Wisconsin,Milwaukee,2947 N Doctor MLK Jr Dr,0,6,0,0,1
2630581,2023-06-20,Michigan,Pontiac,28 Cherry Hill Dr,1,3,0,0,0
2632283,2023-06-21,Texas,Fort Worth,2120 Handley Dr,1,3,0,0,1
2634135,2023-06-24,Florida,Orlando,2620 N Hiawassee Rd,2,2,0,0,0
2634147,2023-06-24,Michigan,Saginaw,Fourth St and Johnson St,2,11,0,0,0
2634357,2023-06-24,Texas,Beaumont,1600 block of Glasshouse St,0,5,0,0,0
2635243,2023-06-24,North Carolina,Asheboro,800 block of Salem Ct,0,4,0,0,2
2636162,2023-06-25,Mississippi,Canton,389 Ricks Dr,2,2,0,0,1
2634840,2023-06-25,Indiana,Indianapolis,800 block of Broad Ripple Ave,3,1,0,0,1
2634933,2023-06-25,Maryland,Temple Hills (Marlow Heights),4400 block of Stamp Rd,0,4,0,0,0
2635065,2023-06-25,Texas,Missouri City,7242 W Fuqua St,1,3,0,0,0
2635437,2023-06-25,Ohio,Cincinnati,1233 Clay St,0,4,0,0,0
2634835,2023-06-25,Missouri,Kansas City,5646 Prospect Ave,3,6,0,0,1
2636671,2023-06-26,Michigan,Ypsilanti,800 block of George Pl,2,2,0,0,1
2638465,2023-06-28,North Carolina,Greensboro,5100 Bayberry St,3,2,0,0,1
2638784,2023-06-29,Texas,Odessa,4310 N Dixie Blvd,1,4,0,0,3
2639623,2023-06-30,Illinois,Chicago,6300 block of S Artesian Ave,1,3,0,0,0
2639130,2023-06-30,California,Florin,7870 Florin Rd,0,4,0,0,0
2639780,2023-07-01,Oklahoma,Tulsa,1150 S Sheridan Rd,0,4,0,0,0
2640219,2023-07-02,Maryland,Baltimore,800 block of Gretna Ct,2,27,0,1,5
2641112,2023-07-02,New York,Bronx,1780 Eastburn Ave,0,4,0,0,0
2640311,2023-07-02,Kansas,Wichita,222 N Washington St,0,9,0,0,3
2642843,2023-07-03,Minnesota,Truman,,0,4,0,0,1
2642262,2023-07-03,Texas,Fort Worth,2100 block of Christine Ave,0,4,0,0,1
2642785,2023-07-03,Missouri,Saint Ann,4116 Jane Ave,3,1,1,0,0
2642495,2023-07-03,Indiana,Indianapolis,3200 block of Forest Manor Ave,1,3,0,0,0
2645345,2023-07-03,Indiana,Michigan City,1100 block of Salem St,0,4,0,0,0
2642071,2023-07-03,Pennsylvania,Philadelphia,5700 block of Warrington Ave,5,2,0,0,1
2642472,2023-07-03,Texas,Fort Worth,Diaz Ave and Horne St,3,8,0,0,2
2643322,2023-07-04,Maryland,Edgewood,600 block of Harr Park Ct,0,4,0,0,10
2642527,2023-07-04,Ohio,Akron,700 E Exchange St,0,4,0,0,0
2643549,2023-07-04,California,Hayward,400 block of Ranker Place,0,5,0,1,2
2643602,2023-07-04,Louisiana,Shreveport,2000 block of Pearl Ave,4,7,0,0,0
2642484,2023-07-04,North Carolina,Charlotte,5300 block of Park Brook Dr,0,4,0,0,0
2642489,2023-07-04,Michigan,Lansing,6520 Mercantile Way,0,5,0,0,0
2644627,2023-07-05,Michigan,Flint,2800 block of Mallery St,0,4,0,0,0
2643676,2023-07-05,New Jersey,Paterson,49 Jersey St,2,3,0,0,0
2643630,2023-07-05,Massachusetts,Boston,33 Edgewater Dr,0,5,0,0,1
2643453,2023-07-05,District of Columbia,Washington,4700 block of Meade St NE,0,9,0,0,0
2644352,2023-07-05,Ohio,Cleveland,4000 block of E 150th St,2,2,0,0,0
2643671,2023-07-05,Illinois,Chicago,5600 block of S Ada St,1,4,0,0,0
2644078,2023-07-05,Michigan,Lansing,S Washington Sq,0,4,0,0,0
2643648,2023-07-05,Maryland,Salisbury,Chippewa Blvd and Kiowa Ave,1,6,0,0,1
2644586,2023-07-05,Florida,Fort Lauderdale,2960 NW 19th St,0,5,0,0,0
2646865,2023-07-07,Texas,El Paso,4516 Swan Dr,0,8,0,0,0
2647013,2023-07-07,Illinois,Chicago,1600 block of W Howard St,0,5,0,0,0
2647298,2023-07-08,New York,Brooklyn,Ashford St and Arlington Ave,1,3,0,0,1
2647516,2023-07-08,Maryland,Baltimore,900 block of Greenmount Ave,2,2,0,0,0
2647307,2023-07-08,Indiana,Gary,939 E 21st Ave,1,3,0,0,0
2647621,2023-07-08,California,Indio,41900 block of Napoli St,1,3,0,0,0
2648440,2023-07-08,Texas,Dallas,1600 block of Pompano Beach Dr,1,3,0,0,0
2648055,2023-07-09,Ohio,Cleveland,W 6th St and Johnson Ct,0,9,0,0,2
2648002,2023-07-09,Texas,Amarillo,4515 S Georgia St,2,5,0,0,1
2648182,2023-07-09,North Carolina,Wadesboro,1205 N Greene St,1,6,0,0,0
2649242,2023-07-09,Alabama,Montgomery,300 block of Gardendale Dr,1,6,0,0,2
2647888,2023-07-09,Iowa,Dubuque,2506 Broadway St,1,3,0,0,0
2650456,2023-07-11,Texas,Dallas,8200 block of Willoughby Blvd,0,6,0,0,0
2650004,2023-07-11,New York,Bronx,25 E 193rd St,0,4,0,0,0
2654191,2023-07-12,Georgia,Lagrange,Whitesville St and Bell St,0,4,0,0,0
2652321,2023-07-13,Illinois,East Saint Louis,500 block of N 27th St,1,4,0,0,0
2651632,2023-07-13,Texas,El Paso,1160 Airway Blvd,2,4,0,0,2
2651377,2023-07-13,Maryland,Silver Spring,14324 Layhill Rd,0,5,0,0,1
2653198,2023-07-14,North Dakota,Fargo,901 25th St S,1,3,1,0,0
2652749,2023-07-14,Maryland,Bladensburg,4300 block of Bladensburg Rd,0,5,0,0,0
2653407,2023-07-15,Pennsylvania,Homestead (Munhall),1129 Ravine St,1,3,0,0,0
2655985,2023-07-15,Mississippi,Clarksdale,400 block of Andrews St,0,4,0,0,0
2654370,2023-07-15,Florida,Fort Lauderdale,3170 NW 2nd St,1,3,0,0,0
2653974,2023-07-15,Louisiana,Shreveport,400 Commerce St,1,6,0,0,1
2653609,2023-07-15,Georgia,Hampton,92 Dogwood Lakes Dr,4,3,1,0,0
2653963,2023-07-15,Tennessee,Memphis,3400 block of Ridgemont Ave,1,4,0,0,0
2654280,2023-07-16,Texas,Dallas,Al Lipscomb Way and Meadow St,1,4,0,0,1
2654540,2023-07-16,California,Los Angeles,2000 block of E 115th St,1,4,0,0,0
2654137,2023-07-16,Illinois,Chicago,4000 block of W Washington Blvd,1,4,0,0,3
2656524,2023-07-17,South Carolina,Columbia,4200 block of Wentworth Dr,1,3,0,0,0
2657041,2023-07-17,District of Columbia,Washington,1200 block of Barnaby Terrace SE,0,4,0,0,0
2657179,2023-07-18,Pennsylvania,Philadelphia,500 block of E Wyoming Ave,0,5,0,0,0
2658701,2023-07-19,Texas,Houston,6200 block of Luce St,2,3,0,0,0
2658784,2023-07-20,North Carolina,Greensboro,1900 block of Brice St,1,3,0,0,0
2659968,2023-07-21,Louisiana,Marrero,6700 block of Mather Dr,1,3,0,0,3
2660299,2023-07-22,Arizona,Glendale,6761 N Sunset Blvd,0,4,0,0,1
2660674,2023-07-22,Tennessee,Memphis,2965 Meadows Lane,1,4,0,0,0
2661182,2023-07-22,Florida,Daytona Beach,611 Seabreeze Blvd,0,4,0,0,1
2660217,2023-07-22,Illinois,Chicago,1400 block of S Spaulding Ave,1,4,0,0,0
2660568,2023-07-22,North Carolina,Wade,4001 Pembroke Lane,1,3,0,0,0
2661359,2023-07-23,Florida,Tampa,7402 N 56th St,0,5,0,0,0
2661332,2023-07-23,Alabama,Birmingham,1700 block of Third Ave W,0,4,0,0,0
2661000,2023-07-23,Washington,Seattle,Broadway and E Pike St,0,4,0,0,0
2661505,2023-07-23,Texas,Dallas,3300 block of Sheila Lane,1,3,0,0,0
2661056,2023-07-23,Texas,Houston,9261 Gulf Fwy,1,4,0,0,1
2662351,2023-07-24,Oklahoma,Tulsa,11107 E Brady St,3,1,0,0,1
2662711,2023-07-24,New York,Bronx,255 E Burnside Ave,1,3,0,0,3
2663533,2023-07-25,Pennsylvania,Pittsburgh,Nicholas St and Jacob St,0,5,0,0,0
2666195,2023-07-28,Illinois,Chicago Heights (Ford Heights),1400 block of Senator Ln,1,4,0,0,0
2666189,2023-07-28,Washington,Seattle,9232 Rainier Ave S,0,5,0,0,0
2666500,2023-07-28,Florida,Fort Lauderdale,NW 19th St and MLK Jr Ave,0,4,0,0,0
2666201,2023-07-28,Florida,Tampa,E Shadowlawn Ave and N 36th St,1,3,0,0,0
2667046,2023-07-29,California,Los Angeles,2121 E 99th Pl,1,3,0,0,0
2667537,2023-07-30,Texas,Port Arthur,711 Procter St,0,7,0,0,0
2666859,2023-07-30,Illinois,Chicago,1500 block of S Keeler Ave,1,8,0,0,0
2668556,2023-07-30,Massachusetts,Springfield,Leyfred Terr,0,4,0,0,0
2666933,2023-07-30,Indiana,Muncie,900 block of E Willard St,1,17,0,1,2
2667118,2023-07-30,Michigan,Lansing,1300 block of W Holmes Rd,0,5,0,0,0
2668365,2023-07-31,Mississippi,Columbus,2520 5th St N,0,4,0,0,2
2670331,2023-08-02,Illinois,Chicago,1249 W 81st St,1,3,0,0,0
2673196,2023-08-02,Arkansas,Pine Bluff,Lilac St,0,5,0,0,0
2671589,2023-08-03,California,Los Angeles,8805 S Hoover St,0,4,0,0,0
2673896,2023-08-05,Missouri,Kansas City,E 16th St and Grand Blvd,0,4,0,0,1
2672510,2023-08-05,Louisiana,Lafayette,106 S General Marshall St,1,4,0,1,1
2672766,2023-08-05,District of Columbia,Washington,Good Hope Rd SE and 16th St SE,3,2,0,0,0
2673152,2023-08-06,Texas,Edinburg,5120 S Raul Longoria Rd,0,7,0,0,3
2673981,2023-08-06,Pennsylvania,Philadelphia,200 W 65th Ave,0,5,0,0,0
2675914,2023-08-09,Illinois,Crystal Lake,5805 Wild Plum Rd,3,1,1,0,0
2677365,2023-08-09,Pennsylvania,Pittsburgh,2176 Webster Ave,0,4,0,1,1
2676883,2023-08-10,Washington,Lynnwood,SW 164th St and W 48th Pl,4,1,0,0,1
2678274,2023-08-11,Pennsylvania,Philadelphia,800 Diamond St,3,1,0,0,0
2678825,2023-08-11,Minnesota,Minneapolis,2220 16th Ave S,1,6,0,0,2
2678650,2023-08-11,Arkansas,Pine Bluff,1601 S Cherry St,0,4,0,0,1
2678953,2023-08-12,Washington,Bothell,2005 185th Pl SE,1,3,0,0,0
2679878,2023-08-12,Michigan,Grand Rapids,Dickinson St SE and Madison Ave SE,0,4,0,0,0
2680362,2023-08-13,Pennsylvania,Harrisburg,Cranberry St and N 2nd St,0,4,0,0,1
2680526,2023-08-13,Illinois,Chicago,100 block of W Division St,0,4,0,0,0
2679865,2023-08-13,Illinois,Rockford,600 block of Fisher Ave,0,7,0,0,0
2680270,2023-08-13,Illinois,Chicago,5700 block of S Payne Dr,1,3,0,0,0
2679624,2023-08-13,Ohio,Cincinnati,2300 block of Flora St,0,4,0,0,0
2680467,2023-08-13,Tennessee,Memphis,Peabody Pl and S B B King Blvd,0,8,0,0,0
2681831,2023-08-15,Tennessee,Clarksville,2655 Union Hall Rd,0,5,2,0,0
2684071,2023-08-16,Louisiana,Alexandria,2900 block of Levin St,1,4,0,0,0
2682756,2023-08-16,Kentucky,Louisville,1800 block of W Muhammad Ali Blvd,0,4,0,0,0
2683213,2023-08-16,Oklahoma,Oklahoma City,7405 NW 5th Terrace,4,0,1,0,0
2683130,2023-08-16,Illinois,East Saint Louis,N 38th St and Audubon Ave,1,4,0,0,0
2685046,2023-08-18,Illinois,Chicago,3500 block of W 13th Pl,0,4,0,0,0
2684327,2023-08-18,Virginia,Norfolk,1510 E Brambleton Ave,0,4,0,0,3
2686338,2023-08-19,Delaware,Wilmington,300 block of Chapel St,0,4,0,0,0
2685332,2023-08-19,Georgia,Macon,834 Woodard Ave,1,3,0,0,1
2685196,2023-08-19,Pennsylvania,Philadelphia,500 block of N Creighton St,1,8,0,0,0
2686047,2023-08-19,Wisconsin,Milwaukee,S 14th St and W Burnham St,0,9,0,0,1
2685998,2023-08-20,Washington,Seattle,2205 Rainier Ave S,3,6,0,0,0
2686221,2023-08-20,Minnesota,Minneapolis,814 E Franklin Ave,0,9,0,0,1
2687319,2023-08-20,Texas,Denison,1100 block of W Owings St,1,3,0,0,3
2686454,2023-08-20,Wisconsin,Milwaukee,S 12th St and W Mitchell St,0,4,0,0,1
2686543,2023-08-20,Georgia,Louisville,1000 block of Handy St,0,5,0,0,3
2686943,2023-08-21,Pennsylvania,Upper Darby,635 Long Lane,1,3,0,0,0
2687693,2023-08-21,New York,Valley Stream,89 Ocean Ave,1,3,0,0,3
2688256,2023-08-22,Illinois,Chicago,1521 S Trumbull Ave,1,3,0,0,0
2688888,2023-08-23,Ohio,Warren (Howland),Highlawn Ave SE,0,4,1,0,0
2688942,2023-08-23,California,Trabuco Canyon,19152 Santiago Canyon Rd,3,5,1,0,0
2690239,2023-08-24,Ohio,Hartville,13305 Carnation Ave NW,4,0,1,0,0
2690809,2023-08-25,California,Pasadena,151 E Orange Grove Blvd,0,5,0,0,0
2690914,2023-08-25,Florida,Tallahassee,1303 Ocala Rd,0,4,0,0,0
2692026,2023-08-26,Mississippi,Ripley,100 block of Peacock Holler,0,4,0,0,1
2690924,2023-08-26,Massachusetts,Boston,10 Talbot Ave,0,7,0,1,3
2691275,2023-08-26,Utah,Orem,360 S State St,0,5,0,5,5
2692512,2023-08-27,Colorado,Pueblo,1200 block of Berwind Ave,1,3,0,0,0
2691769,2023-08-27,Ohio,Cleveland,11500 block of St Mark Ave,0,4,0,0,0
2692120,2023-08-27,Michigan,Detroit,11644 Cloverdale St,1,4,0,0,0
2691802,2023-08-27,Kentucky,Louisville,301 Market St,2,4,0,0,1
2692290,2023-08-27,Ohio,Mansfield,137 Blymyer Ave,1,3,0,0,2
2694045,2023-08-29,New York,Rochester,15 Savannah St,0,4,0,0,0
2695354,2023-08-30,Illinois,Peoria,2217 W Marquette Ave,1,4,0,0,0
2695977,2023-08-30,Texas,Houston,2800 block of Chimney Rock Rd,0,4,0,0,0
2697278,2023-09-02,Massachusetts,Lynn,189 Essex St,2,5,0,0,6
2698786,2023-09-03,North Carolina,High Point,2900 block of Creekview Ct,1,3,0,0,0
2698160,2023-09-03,Illinois,Freeport,300 block of E Pleasant St,1,3,0,0,0
2698171,2023-09-03,Georgia,Atlanta,3516 Adkins Rd NW,0,5,1,0,0
2698107,2023-09-03,Texas,Galveston,4002 Mendocino Dr,2,2,0,0,0
2698496,2023-09-04,Alabama,Birmingham,930 5th Ave N,2,3,0,0,0
2699475,2023-09-04,Georgia,Dublin,100 block of E Jackson St,1,3,0,0,3
2699229,2023-09-05,Illinois,Chicago,4718 W Gladys Ave,0,4,0,0,0
2701037,2023-09-06,Mississippi,Jackson,3400 block of Lampton Ave,1,3,0,0,1
2700661,2023-09-06,New York,Brooklyn,56 Marcus Garvey Blvd,0,4,0,0,3
2701233,2023-09-06,Texas,El Paso (Socorro),253 Flor Margarita Blvd,0,4,0,0,3
2701771,2023-09-07,Texas,Dallas,5300 block of Colonial Ave,1,3,0,0,1
2703975,2023-09-09,South Carolina,Rock Hill,800 block of Brunswick Dr,0,4,0,0,2
2702902,2023-09-09,Illinois,Chicago,6500 block of S King Dr,0,4,0,0,0
2703680,2023-09-10,Michigan,Detroit,8600 block of Rosemont Ave,2,2,0,0,0
2704593,2023-09-10,New Jersey,Jersey City,Martin Luther King Dr and Orient Ave,0,5,0,0,0
2703436,2023-09-10,Indiana,Indianapolis,800 block of W 29th St,0,5,0,0,0
2704430,2023-09-11,Florida,Palm Bay,1200 Hadley Cir SE,0,4,0,0,0
2706325,2023-09-13,Pennsylvania,Philadelphia,W York St and N Marshall St,0,4,0,0,0
2710554,2023-09-15,Mississippi,Tchula,14592 Martin Luther King Dr,1,6,0,0,0
2708490,2023-09-16,Indiana,South Bend,Huron St and Philippa St,0,4,0,0,2
2708514,2023-09-16,Colorado,Denver,1946 Market St,0,5,0,0,1
2709153,2023-09-17,Illinois,Romeoville,512 Concord Ave,5,0,1,0,0
2708659,2023-09-17,Texas,El Paso,12300 Tierra Inca Dr,2,3,0,1,1
2708996,2023-09-17,Massachusetts,Boston,50 Ames St,0,5,0,0,2
2709172,2023-09-18,North Carolina,Charlotte,200 block of N Tryon St,0,4,0,0,0
2710366,2023-09-18,North Carolina,Spring Lake,214 S 6th St,1,3,0,0,0
2713882,2023-09-22,Minnesota,Minneapolis,Lake St and Lyndale Ave,0,4,0,0,0
2713409,2023-09-22,California,Pomona,1500 E 1st St,1,4,0,0,0
2714081,2023-09-23,District of Columbia,Washington,1360 H St NE,1,3,0,0,0
2713404,2023-09-23,California,Downey,11018 Downey Ave,0,4,0,0,1
2713920,2023-09-23,Virginia,Chesapeake,1300 block of Drayton Rd,1,4,0,0,1
2714462,2023-09-23,Tennessee,Covington,2951 Hwy 51 N,1,4,0,0,2
2714319,2023-09-23,Florida,Jacksonville,8846 A C Skinner Pkwy,3,1,0,0,0
2714677,2023-09-24,South Carolina,Columbia,225 Saddletrail Rd,3,1,0,0,3
2714225,2023-09-24,Oklahoma,Oklahoma City,SW 26th St and S Agnew Ave,0,4,0,0,0
2715316,2023-09-25,Texas,Dallas,4800 block of Elsie Faye Heggins St,1,3,0,0,1
2715722,2023-09-25,Florida,Jacksonville,4229 Moncrief Rd W,0,6,0,0,0
2717131,2023-09-27,District of Columbia,Washington,2423 14th St NE,2,3,0,0,0
2719793,2023-09-29,Louisiana,Lake Charles,2212 Broad St,1,3,0,0,1
2720128,2023-09-30,California,San Pedro,1230 N Park Western Dr,1,3,0,0,1
2720419,2023-09-30,Texas,Laredo,717 E Travis St,0,4,0,0,0
2720526,2023-10-01,New Jersey,Jersey City,260 Culver Ave,0,5,0,0,0
2720311,2023-10-01,Texas,Houston,8700 block of Cypressbrook Dr,2,2,0,0,1
2720136,2023-10-01,Nebraska,Omaha,N 24th St and Decatur St,1,5,0,0,0
2720476,2023-10-01,Illinois,Chicago,50 block of S Whipple St,2,2,0,0,0
2720910,2023-10-01,Ohio,Toledo,500 block of Leach St,0,4,0,0,1
2720112,2023-10-01,Kentucky,Lexington,125 N Mill St,0,4,0,0,1
2720893,2023-10-02,Pennsylvania,Philadelphia,6115 Shelbourne St,3,1,1,0,0
2722363,2023-10-03,Maryland,Baltimore,1800 Argonne Dr,0,5,0,0,2
2723347,2023-10-04,California,Los Angeles,S Central Ave and E 90th St,1,4,0,0,0
2723237,2023-10-04,Minnesota,Saint Paul,1200 block of Hazelwood St,1,3,0,0,0
2723247,2023-10-04,Pennsylvania,Philadelphia,7500 block of Whitaker Ave,0,4,1,0,0
2725422,2023-10-06,Nevada,Reno,10640 N McCarran Blvd,0,7,0,0,0
2725126,2023-10-06,South Carolina,Florence,1100 block of Oakland Ave,0,4,0,0,0
2725133,2023-10-06,District of Columbia,Washington,100 block of Quincy Pl NE,0,5,0,0,0
2725669,2023-10-07,California,Inglewood,3333 W Manchester Blvd,2,3,0,0,0
2725206,2023-10-07,Illinois,Chicago,5012 N Winthrop Ave,0,4,0,0,0
2726444,2023-10-08,Louisiana,Gonzales,616 N Tobey Ave,1,4,0,0,2
2725838,2023-10-08,Pennsylvania,Indiana,640 N 5th Ave,1,8,0,0,0
2725771,2023-10-08,Illinois,Chicago,316 W Erie St,0,8,0,0,0
2727876,2023-10-10,Wisconsin,Madison,116 Milky Way,1,3,0,0,4
2728246,2023-10-12,Minnesota,Princeton,225 190th Ave NE,0,5,0,1,1
2729811,2023-10-13,Missouri,Kansas City,E 10th St and Indiana Ave,0,5,0,0,0
2730782,2023-10-13,Mississippi,Cleveland,1823 S Chrisman Ave,2,2,0,0,1
2729845,2023-10-14,Colorado,Denver,12445 E 39th Ave,3,3,0,0,0
2730602,2023-10-15,Minnesota,Minneapolis,400 block of N 3rd Ave,0,4,0,0,0
2731021,2023-10-15,South Carolina,Barnwell,Quail Rd and Patterson Rd,1,5,0,0,0
2731681,2023-10-16,California,Los Angeles,4410 Lankershim Blvd,3,1,0,0,0
2731511,2023-10-16,Maryland,Severn,1159 Reece Rd,0,4,0,0,0
2732484,2023-10-17,Georgia,Augusta,2 Greene St,0,4,0,0,0
2733136,2023-10-18,Ohio,Columbus,200 block of Winner Ave,0,4,0,0,1
2733549,2023-10-19,Washington,Toppenish,200 block of Pearne St,3,1,1,0,0
2735403,2023-10-20,Louisiana,Alexandria,1900 block of Kelly St,0,4,0,0,2
2734098,2023-10-20,Nebraska,Lincoln,13th St and O St,0,4,0,0,3
2735343,2023-10-21,Texas,Borger,718 N Main St,1,3,0,0,1
2735073,2023-10-21,California,Santa Maria,1000 block of N School St,1,3,0,0,0
2735026,2023-10-21,Texas,College Station,2501 Texas Ave S,0,4,0,0,1
2735817,2023-10-21,Louisiana,Monroe,3100 block of Renwick St,1,5,0,0,2
2735260,2023-10-21,California,Oakley,487 Shannon Way,1,3,0,0,1
2735271,2023-10-21,North Carolina,Fayetteville,1520 Slater Ave,1,3,0,0,1
2735299,2023-10-22,Arkansas,Pine Bluff,200 University Dr,1,3,0,0,4
2735504,2023-10-22,Mississippi,Meridian,2409 5th St,1,3,0,0,0
2737647,2023-10-23,Colorado,Durango,149 S Camino del Rio,1,3,0,0,3
2736792,2023-10-23,Illinois,Chicago,6140 S Justine St,1,3,0,0,0
2737798,2023-10-24,North Carolina,Greenville,1500 SW Greenville Blvd,1,3,0,0,2
